,profile,allocation_IMM,mean_IMM,allocation_WMPM,mean_WMPM,mean_vote
1301,"((1.0, 0.0), (0.8, 0.2), (0.3, 0.7))",[0.667 0.333],0.06666666418313988,[0.8 0.2],0.19999999999999996,[0.7 0.3]
1302,"((1.0, 0.0), (0.8, 0.2), (0.4, 0.6))",[0.667 0.333],0.13333333084980653,[0.8 0.2],0.1333333333333333,[0.733 0.267]
1303,"((1.0, 0.0), (0.8, 0.2), (0.5, 0.5))",[0.667 0.333],0.1999999975164731,[0.8 0.2],0.06666666666666674,[0.767 0.233]
1304,"((1.0, 0.0), (0.8, 0.2), (0.6, 0.4))",[0.667 0.333],0.26666666418313967,[0.8 0.2],1.3877787807814457e-16,[0.8 0.2]
1305,"((1.0, 0.0), (0.8, 0.2), (0.7, 0.3))",[0.7 0.3],0.2666666666666667,[0.8 0.2],0.06666666666666668,[0.833 0.167]
1306,"((1.0, 0.0), (0.8, 0.2), (0.8, 0.2))",[0.8 0.2],0.13333333333333333,[0.8 0.2],0.13333333333333333,[0.867 0.133]
1307,"((1.0, 0.0), (0.8, 0.2), (0.9, 0.1))",[0.8 0.2],0.19999999999999996,[0.9 0.1],1.3877787807814457e-17,[0.9 0.1]
1308,"((1.0, 0.0), (0.8, 0.2), (1.0, 0.0))",[0.8 0.2],0.26666666666666655,[1. 0.],0.13333333333333341,[0.933 0.067]
1309,"((1.0, 0.0), (0.9, 0.1), (0.0, 1.0))",[0.667 0.333],0.06666666915019359,[0.9 0.1],0.5333333333333334,[0.633 0.367]
1310,"((1.0, 0.0), (0.9, 0.1), (0.1, 0.9))",[0.667 0.333],7.45058065243498e-09,[0.9 0.1],0.4666666666666667,[0.667 0.333]
1311,"((1.0, 0.0), (0.9, 0.1), (0.2, 0.8))",[0.667 0.333],0.06666666418313988,[0.9 0.1],0.3999999999999999,[0.7 0.3]
1312,"((1.0, 0.0), (0.9, 0.1), (0.3, 0.7))",[0.667 0.333],0.13333333084980642,[0.9 0.1],0.33333333333333337,[0.733 0.267]
1313,"((1.0, 0.0), (0.9, 0.1), (0.4, 0.6))",[0.667 0.333],0.1999999975164731,[0.9 0.1],0.2666666666666667,[0.767 0.233]
1314,"((1.0, 0.0), (0.9, 0.1), (0.5, 0.5))",[0.667 0.333],0.2666666641831398,[0.9 0.1],0.20000000000000007,[0.8 0.2]
1315,"((1.0, 0.0), (0.9, 0.1), (0.6, 0.4))",[0.667 0.333],0.33333333084980654,[0.9 0.1],0.1333333333333333,[0.833 0.167]
1316,"((1.0, 0.0), (0.9, 0.1), (0.7, 0.3))",[0.7 0.3],0.33333333333333326,[0.9 0.1],0.06666666666666676,[0.867 0.133]
1317,"((1.0, 0.0), (0.9, 0.1), (0.8, 0.2))",[0.8 0.2],0.19999999999999996,[0.9 0.1],1.3877787807814457e-17,[0.9 0.1]
1318,"((1.0, 0.0), (0.9, 0.1), (0.9, 0.1))",[0.9 0.1],0.06666666666666655,[0.9 0.1],0.06666666666666655,[0.933 0.067]
1319,"((1.0, 0.0), (0.9, 0.1), (1.0, 0.0))",[0.9 0.1],0.13333333333333333,[1. 0.],0.06666666666666665,[0.967 0.033]
1320,"((1.0, 0.0), (1.0, 0.0), (0.0, 1.0))",[0.667 0.333],7.45058065243498e-09,[1. 0.],0.6666666666666667,[0.667 0.333]
1321,"((1.0, 0.0), (1.0, 0.0), (0.1, 0.9))",[0.667 0.333],0.06666666418313988,[1. 0.],0.5999999999999999,[0.7 0.3]
1322,"((1.0, 0.0), (1.0, 0.0), (0.2, 0.8))",[0.667 0.333],0.13333333084980653,[1. 0.],0.5333333333333332,[0.733 0.267]
1323,"((1.0, 0.0), (1.0, 0.0), (0.3, 0.7))",[0.667 0.333],0.1999999975164731,[1. 0.],0.4666666666666667,[0.767 0.233]
1324,"((1.0, 0.0), (1.0, 0.0), (0.4, 0.6))",[0.667 0.333],0.2666666641831398,[1. 0.],0.4,[0.8 0.2]
1325,"((1.0, 0.0), (1.0, 0.0), (0.5, 0.5))",[0.667 0.333],0.33333333084980654,[1. 0.],0.33333333333333326,[0.833 0.167]
1326,"((1.0, 0.0), (1.0, 0.0), (0.6, 0.4))",[0.667 0.333],0.3999999975164732,[1. 0.],0.2666666666666666,[0.867 0.133]
1327,"((1.0, 0.0), (1.0, 0.0), (0.7, 0.3))",[0.7 0.3],0.4000000000000001,[1. 0.],0.19999999999999996,[0.9 0.1]
1328,"((1.0, 0.0), (1.0, 0.0), (0.8, 0.2))",[0.8 0.2],0.26666666666666655,[1. 0.],0.13333333333333341,[0.933 0.067]
1329,"((1.0, 0.0), (1.0, 0.0), (0.9, 0.1))",[0.9 0.1],0.13333333333333333,[1. 0.],0.06666666666666665,[0.967 0.033]
1330,"((1.0, 0.0), (1.0, 0.0), (1.0, 0.0))",[1. 0.],0.0,[1. 0.],0.0,[1. 0.]
